ept,mw,tmpf,month,hour,dayofweek,mw2day,mw7day
2019-08-19 07:00:00,47932.372,66.9,8,7,0,40453.722,46146.384
2019-08-19 08:00:00,51070.162,68,8,8,0,43452.07,49182.502
2019-08-19 09:00:00,54469.061,72,8,9,0,46987.81,52020.156
2019-08-19 10:00:00,58114.03,75,8,10,0,50528.888,55246.115
2019-08-19 11:00:00,61624.898,78.1,8,11,0,53644.362,58074.914
2019-08-19 12:00:00,65050.276,80.1,8,12,0,56104.187,60853.252
2019-08-19 13:00:00,67391.318,82,8,13,0,57836.244,62907.731
2019-08-19 14:00:00,68934.001,86,8,14,0,59008.095,64001.651
2019-08-19 15:00:00,69594.622,87.1,8,15,0,58966.518,64313.306
2019-08-19 16:00:00,70006.75,87.1,8,16,0,59432.802,64240.933
2019-08-19 17:00:00,70127.898,87.1,8,17,0,59483.169,63744.185
2019-08-19 18:00:00,70419.354,89.1,8,18,0,58517.177,62732.663
2019-08-19 19:00:00,68679.219,86,8,19,0,56807.926,61220.424
2019-08-19 20:00:00,66681.716,82.9,8,20,0,55532.87,60180.298
2019-08-19 21:00:00,64174.534,80.1,8,21,0,54432.826,58348.417
2019-08-19 22:00:00,59508.869,79,8,22,0,51288.871,54937.422
2019-08-19 23:00:00,54701.702,79,8,23,0,47859.957,50848.519
2019-08-20 00:00:00,50602.915,77,8,0,1,44622.333,47581.704
2019-08-20 01:00:00,47483.762,75.9,8,1,1,42215.425,45105.171
2019-08-20 02:00:00,45222.288,77,8,2,1,40480.942,43506.91
2019-08-20 03:00:00,43945.844,75,8,3,1,39245.821,42466.099
2019-08-20 04:00:00,43695.837,73,8,4,1,38471.372,42628.283
2019-08-20 05:00:00,44820.336,71.1,8,5,1,38443.104,44069.411
2019-08-20 06:00:00,47782.829,71.1,8,6,1,38649.031,47009.161
2019-08-20 07:00:00,50173.483,71.1,8,7,1,39278.212,49452.695
2019-08-20 08:00:00,53199.861,72,8,8,1,42255.827,51550.714
2019-08-20 09:00:00,56522.37,77,8,9,1,45769.7,53472.014
2019-08-20 10:00:00,59968.022,80.1,8,10,1,49341.44,55547.514
2019-08-20 11:00:00,63120.218,84,8,11,1,52979.881,57365.246
2019-08-20 12:00:00,65573.549,86,8,12,1,56183.243,59132.351
2019-08-20 13:00:00,67058.358,87.1,8,13,1,59215.482,60826.007
2019-08-20 14:00:00,67249.801,89.1,8,14,1,61546.235,62166.422
2019-08-20 15:00:00,66808.006,91,8,15,1,63088.904,62593.907
2019-08-20 16:00:00,65955.08,89.1,8,16,1,63905.298,63344.863
2019-08-20 17:00:00,65566.895,79,8,17,1,64349.242,64089.297
2019-08-20 18:00:00,64578.88,84,8,18,1,63646.25,63602.573
2019-08-20 19:00:00,62833.577,82.9,8,19,1,61686.936,61715.512
2019-08-20 20:00:00,61281.927,82,8,20,1,59860.626,59863.288
2019-08-20 21:00:00,59036.341,79,8,21,1,57963.283,58296.198
2019-08-20 22:00:00,54845.151,78.1,8,22,1,54266.112,54510.247
2019-08-20 23:00:00,50236.041,75,8,23,1,50297.102,50343.187
2019-08-21 00:00:00,46708.715,73,8,0,2,46510.264,46788.355
2019-08-21 01:00:00,44189.507,72,8,1,2,43781.656,44114.133
2019-08-21 02:00:00,42520.106,72,8,2,2,41984.436,42240.644
2019-08-21 03:00:00,41535.772,71.1,8,3,2,40861.824,41206.222
2019-08-21 04:00:00,41431.079,70,8,4,2,40801.603,41064.09
2019-08-21 05:00:00,43089.877,70,8,5,2,42373.508,42503.795
2019-08-21 06:00:00,46520.823,69.1,8,6,2,45414.127,45306.06
2019-08-21 07:00:00,48812.589,70,8,7,2,47932.372,47601.767
2019-08-21 08:00:00,51286.34,70,8,8,2,51070.162,50251.737
2019-08-21 09:00:00,53831.339,71.1,8,9,2,54469.061,52987.122
2019-08-21 10:00:00,56806.862,73,8,10,2,58114.03,55760.991
2019-08-21 11:00:00,59761.071,73.9,8,11,2,61624.898,58722.924
2019-08-21 12:00:00,62801.552,75,8,12,2,65050.276,61436.803
2019-08-21 13:00:00,65328.733,80.1,8,13,2,67391.318,63855.051
2019-08-21 14:00:00,66999.031,80.1,8,14,2,68934.001,65212.831
2019-08-21 15:00:00,67594.336,81,8,15,2,69594.622,66046.522
2019-08-21 16:00:00,67884.526,84,8,16,2,70006.75,66442.068
2019-08-21 17:00:00,67584.932,82.9,8,17,2,70127.898,66130.634
2019-08-21 18:00:00,66481.153,84.9,8,18,2,70419.354,64687.741
2019-08-21 19:00:00,64249.513,84,8,19,2,68679.219,61948.057
2019-08-21 20:00:00,62863.104,81,8,20,2,66681.716,59799.445
2019-08-21 21:00:00,60782.351,78.1,8,21,2,64174.534,57897.381
2019-08-21 22:00:00,56295.632,77,8,22,2,59508.869,53718.347
2019-08-21 23:00:00,51689.335,75,8,23,2,54701.702,49277.618
2019-08-22 00:00:00,47904.427,73.9,8,0,3,50602.915,45692.545
2019-08-22 01:00:00,45240.817,73,8,1,3,47483.762,43014.365
2019-08-22 02:00:00,43339.17,70,8,2,3,45222.288,41230.43
2019-08-22 03:00:00,42162.322,69.1,8,3,3,43945.844,40270.826
2019-08-22 04:00:00,42005.073,70,8,4,3,43695.837,40076.952
2019-08-22 05:00:00,43460.443,70,8,5,3,44820.336,41387.227
2019-08-22 06:00:00,46627.867,69.1,8,6,3,47782.829,44135.768
2019-08-22 07:00:00,48654.055,69.1,8,7,3,50173.483,46263.94
2019-08-22 08:00:00,50769.421,70,8,8,3,53199.861,48870.826
2019-08-22 09:00:00,52928.328,70,8,9,3,56522.37,51942.628
2019-08-22 10:00:00,55205.945,71.1,8,10,3,59968.022,55188.594
2019-08-22 11:00:00,57253.51,73,8,11,3,63120.218,58077.552
2019-08-22 12:00:00,58693.48,73.9,8,12,3,65573.549,60625.76
2019-08-22 13:00:00,60247.486,73.9,8,13,3,67058.358,62693.443
2019-08-22 14:00:00,60959.67,77,8,14,3,67249.801,63649.074
2019-08-22 15:00:00,61071.363,78.1,8,15,3,66808.006,64178.954
2019-08-22 16:00:00,61317.928,77,8,16,3,65955.08,64512.676
2019-08-22 17:00:00,60967.752,77,8,17,3,65566.895,64203.695
2019-08-22 18:00:00,59194.619,75,8,18,3,64578.88,63048.492
2019-08-22 19:00:00,57039.852,73.9,8,19,3,62833.577,60553.898
2019-08-22 20:00:00,55862.768,73.9,8,20,3,61281.927,58299.954
2019-08-22 21:00:00,54099.279,73,8,21,3,59036.341,56572.845
2019-08-22 22:00:00,50497.265,71.1,8,22,3,54845.151,52795.025
2019-08-22 23:00:00,46612.484,69.1,8,23,3,50236.041,48407.584
2019-08-23 00:00:00,43443.317,69.1,8,0,4,46708.715,44900.422
2019-08-23 01:00:00,41581.379,68,8,1,4,44189.507,42225.965
2019-08-23 02:00:00,39991.372,68,8,2,4,42520.106,40627.718
2019-08-23 03:00:00,39101.238,66.9,8,3,4,41535.772,39604.104
2019-08-23 04:00:00,39139.332,66.9,8,4,4,41431.079,39496.747
2019-08-23 05:00:00,40611.414,66,8,5,4,43089.877,40782.244
2019-08-23 06:00:00,43326.339,66,8,6,4,46520.823,43533.408
2019-08-23 07:00:00,45293.444,64.9,8,7,4,48812.589,45616.625
2019-08-23 08:00:00,46727.109,64,8,8,4,51286.34,48192.47
2019-08-23 09:00:00,48192.899,66,8,9,4,53831.339,50711.105
2019-08-23 10:00:00,49499.232,69.1,8,10,4,56806.862,53202.63
2019-08-23 11:00:00,50575.385,69.1,8,11,4,59761.071,55891.303
2019-08-23 12:00:00,51647.547,70,8,12,4,62801.552,58237.649
2019-08-23 13:00:00,52609.336,70,8,13,4,65328.733,60652.001
2019-08-23 14:00:00,53099.329,75.9,8,14,4,66999.031,62669.807
2019-08-23 15:00:00,53153.635,75.9,8,15,4,67594.336,63692.803
2019-08-23 16:00:00,53033.677,73.9,8,16,4,67884.526,64480.241
2019-08-23 17:00:00,52533.497,75,8,17,4,67584.932,64737.792
2019-08-23 18:00:00,51268.253,73,8,18,4,66481.153,63554.285
2019-08-23 19:00:00,49311.276,71.1,8,19,4,64249.513,60932.637
2019-08-23 20:00:00,48094.307,68,8,20,4,62863.104,58803.162
2019-08-23 21:00:00,47013.34,64.9,8,21,4,60782.351,56849.968
2019-08-23 22:00:00,44403.104,63,8,22,4,56295.632,53104.131
2019-08-23 23:00:00,41206.349,60.1,8,23,4,51689.335,48857.183
2019-08-24 00:00:00,38543.446,59,8,0,5,47904.427,45084.692
2019-08-24 01:00:00,36673.546,57.9,8,1,5,45240.817,42364.912
2019-08-24 02:00:00,35423.099,57,8,2,5,43339.17,40442.791
2019-08-24 03:00:00,34585.666,55.9,8,3,5,42162.322,39084.392
2019-08-24 04:00:00,34290.097,55.9,8,4,5,42005.073,38518.363
2019-08-24 05:00:00,34645.024,57,8,5,5,43460.443,38620.726
2019-08-24 06:00:00,35458.217,55.9,8,6,5,46627.867,39174.684
2019-08-24 07:00:00,36236.66,55,8,7,5,48654.055,40453.722
2019-08-24 08:00:00,38205.835,57,8,8,5,50769.421,43452.07
2019-08-24 09:00:00,40320.87,64.9,8,9,5,52928.328,46987.81
2019-08-24 10:00:00,42291.05,69.1,8,10,5,55205.945,50528.888
2019-08-24 11:00:00,43465.198,72,8,11,5,57253.51,53644.362
2019-08-24 12:00:00,44505.103,73.9,8,12,5,58693.48,56104.187
2019-08-24 13:00:00,45226.457,75.9,8,13,5,60247.486,57836.244
2019-08-24 14:00:00,45927.923,75,8,14,5,60959.67,59008.095
2019-08-24 15:00:00,46584.352,77,8,15,5,61071.363,58966.518
2019-08-24 16:00:00,47280.592,75,8,16,5,61317.928,59432.802
2019-08-24 17:00:00,47622.829,75.9,8,17,5,60967.752,59483.169
2019-08-24 18:00:00,47056.061,73.9,8,18,5,59194.619,58517.177
2019-08-24 19:00:00,45602.804,73.9,8,19,5,57039.852,56807.926
2019-08-24 20:00:00,44594.101,71.1,8,20,5,55862.768,55532.87
2019-08-24 21:00:00,43633.114,66.9,8,21,5,54099.279,54432.826
2019-08-24 22:00:00,41500.589,64.9,8,22,5,50497.265,51288.871
2019-08-24 23:00:00,38895.724,64,8,23,5,46612.484,47859.957
2019-08-25 00:00:00,36544.414,62.1,8,0,6,43443.317,44622.333
2019-08-25 01:00:00,34781.441,61,8,1,6,41581.379,42215.425
2019-08-25 02:00:00,33747.698,60.1,8,2,6,39991.372,40480.942
2019-08-25 03:00:00,33000.272,60.1,8,3,6,39101.238,39245.821
2019-08-25 04:00:00,32495.269,59,8,4,6,39139.332,38471.372
2019-08-25 05:00:00,32695.95,57.9,8,5,6,40611.414,38443.104
2019-08-25 06:00:00,33009.615,57.9,8,6,6,43326.339,38649.031
2019-08-25 07:00:00,33581.566,57,8,7,6,45293.444,39278.212
2019-08-25 08:00:00,35387.499,57.9,8,8,6,46727.109,42255.827
2019-08-25 09:00:00,37496.184,63,8,9,6,48192.899,45769.7
2019-08-25 10:00:00,39326.592,66,8,10,6,49499.232,49341.44
2019-08-25 11:00:00,41075.395,71.1,8,11,6,50575.385,52979.881
2019-08-25 12:00:00,42786.99,73.9,8,12,6,51647.547,56183.243
2019-08-25 13:00:00,44356.784,75.9,8,13,6,52609.336,59215.482
2019-08-25 14:00:00,45668.183,75.9,8,14,6,53099.329,61546.235
2019-08-25 15:00:00,47053.184,79,8,15,6,53153.635,63088.904
2019-08-25 16:00:00,48153.614,80.1,8,16,6,53033.677,63905.298
2019-08-25 17:00:00,48786.629,79,8,17,6,52533.497,64349.242
2019-08-25 18:00:00,48506.742,78.1,8,18,6,51268.253,63646.25
2019-08-25 19:00:00,47468.855,77,8,19,6,49311.276,61686.936
2019-08-25 20:00:00,47380.425,75,8,20,6,48094.307,59860.626
2019-08-25 21:00:00,46287.502,71.1,8,21,6,47013.34,57963.283
2019-08-25 22:00:00,43577.177,68,8,22,6,44403.104,54266.112
2019-08-25 23:00:00,40991.515,66.9,8,23,6,41206.349,50297.102
2019-08-26 00:00:00,38671.935,64,8,0,0,38543.446,46510.264
2019-08-26 01:00:00,37122.019,64.9,8,1,0,36673.546,43781.656
2019-08-26 02:00:00,36380.937,64.9,8,2,0,35423.099,41984.436
2019-08-26 03:00:00,35908.309,64.9,8,3,0,34585.666,40861.824
2019-08-26 04:00:00,36191.816,64.9,8,4,0,34290.097,40801.603
2019-08-26 05:00:00,38008.55,64,8,5,0,34645.024,42373.508
2019-08-26 06:00:00,41526.217,64,8,6,0,35458.217,45414.127
2019-08-26 07:00:00,43935.14,63,8,7,0,36236.66,47932.372
2019-08-26 08:00:00,45752.797,63,8,8,0,38205.835,51070.162
2019-08-26 09:00:00,47015.109,63,8,9,0,40320.87,54469.061
2019-08-26 10:00:00,48332.76,63,8,10,0,42291.05,58114.03
2019-08-26 11:00:00,49277.612,64,8,11,0,43465.198,61624.898
2019-08-26 12:00:00,50339.912,66,8,12,0,44505.103,65050.276
2019-08-26 13:00:00,51245.5,68,8,13,0,45226.457,67391.318
2019-08-26 14:00:00,51579.758,66,8,14,0,45927.923,68934.001
2019-08-26 15:00:00,51673.962,64.9,8,15,0,46584.352,69594.622
2019-08-26 16:00:00,51750.335,64.9,8,16,0,47280.592,70006.75
2019-08-26 17:00:00,51767.999,66,8,17,0,47622.829,70127.898
2019-08-26 18:00:00,51371.529,66.9,8,18,0,47056.061,70419.354
2019-08-26 19:00:00,50912.725,66.9,8,19,0,45602.804,68679.219
2019-08-26 20:00:00,51169.595,66.9,8,20,0,44594.101,66681.716
2019-08-26 21:00:00,49937.438,66.9,8,21,0,43633.114,64174.534
2019-08-26 22:00:00,46975.743,66,8,22,0,41500.589,59508.869
2019-08-26 23:00:00,43753.594,66.9,8,23,0,38895.724,54701.702
2019-08-27 00:00:00,41214.854,66.9,8,0,1,36544.414,50602.915
2019-08-27 01:00:00,39314.367,66.9,8,1,1,34781.441,47483.762
2019-08-27 02:00:00,38401.517,66.9,8,2,1,33747.698,45222.288
2019-08-27 03:00:00,37773.046,68,8,3,1,33000.272,43945.844
2019-08-27 04:00:00,38291.926,68,8,4,1,32495.269,43695.837
2019-08-27 05:00:00,39996.846,68,8,5,1,32695.95,44820.336
2019-08-27 06:00:00,43523.049,68,8,6,1,33009.615,47782.829
2019-08-27 07:00:00,46068.146,68,8,7,1,33581.566,50173.483
2019-08-27 08:00:00,47655.013,68,8,8,1,35387.499,53199.861
2019-08-27 09:00:00,49211.691,69.1,8,9,1,37496.184,56522.37
2019-08-27 10:00:00,50680.847,69.1,8,10,1,39326.592,59968.022
2019-08-27 11:00:00,51950.285,71.1,8,11,1,41075.395,63120.218
2019-08-27 12:00:00,53085.14,72,8,12,1,42786.99,65573.549
2019-08-27 13:00:00,54252.77,73.9,8,13,1,44356.784,67058.358
2019-08-27 14:00:00,55055.025,72,8,14,1,45668.183,67249.801
2019-08-27 15:00:00,55647.824,73.9,8,15,1,47053.184,66808.006
2019-08-27 16:00:00,56188.592,75.9,8,16,1,48153.614,65955.08
2019-08-27 17:00:00,56353.008,75.9,8,17,1,48786.629,65566.895
2019-08-27 18:00:00,56009.924,70,8,18,1,48506.742,64578.88
2019-08-27 19:00:00,54763.92,71.1,8,19,1,47468.855,62833.577
2019-08-27 20:00:00,54404.34,71.1,8,20,1,47380.425,61281.927
2019-08-27 21:00:00,52776.199,71.1,8,21,1,46287.502,59036.341
2019-08-27 22:00:00,49296.147,71.1,8,22,1,43577.177,54845.151
2019-08-27 23:00:00,45591.234,71.1,8,23,1,40991.515,50236.041
2019-08-28 00:00:00,42578.389,70,8,0,2,38671.935,46708.715
2019-08-28 01:00:00,40512.518,69.1,8,1,2,37122.019,44189.507
2019-08-28 02:00:00,39121.218,68,8,2,2,36380.937,42520.106
2019-08-28 03:00:00,38134.87,66,8,3,2,35908.309,41535.772
2019-08-28 04:00:00,38218.903,64.9,8,4,2,36191.816,41431.079
2019-08-28 05:00:00,39668.88,64.9,8,5,2,38008.55,43089.877
2019-08-28 06:00:00,42770.052,63,8,6,2,41526.217,46520.823
2019-08-28 07:00:00,44663.299,63,8,7,2,43935.14,48812.589
2019-08-28 08:00:00,46492.391,64,8,8,2,45752.797,51286.34
2019-08-28 09:00:00,48567.508,68,8,9,2,47015.109,53831.339
2019-08-28 10:00:00,50531.604,71.1,8,10,2,48332.76,56806.862
2019-08-28 11:00:00,52159.924,73.9,8,11,2,49277.612,59761.071
2019-08-28 12:00:00,53589.497,77,8,12,2,50339.912,62801.552
2019-08-28 13:00:00,54778.84,78.1,8,13,2,51245.5,65328.733
2019-08-28 14:00:00,55567.08,79,8,14,2,51579.758,66999.031
2019-08-28 15:00:00,56099.715,78.1,8,15,2,51673.962,67594.336
2019-08-28 16:00:00,56604.031,79,8,16,2,51750.335,67884.526
2019-08-28 17:00:00,56560.564,78.1,8,17,2,51767.999,67584.932
2019-08-28 18:00:00,55735.637,75.9,8,18,2,51371.529,66481.153
2019-08-28 19:00:00,53354.387,75.9,8,19,2,50912.725,64249.513
2019-08-28 20:00:00,52126.991,73,8,20,2,51169.595,62863.104
2019-08-28 21:00:00,50233.758,68,8,21,2,49937.438,60782.351
2019-08-28 22:00:00,46588.46,68,8,22,2,46975.743,56295.632
2019-08-28 23:00:00,42802.971,66.9,8,23,2,43753.594,51689.335
2019-08-29 00:00:00,40006.716,64.9,8,0,3,41214.854,47904.427
2019-08-29 01:00:00,37969.241,63,8,1,3,39314.367,45240.817
2019-08-29 02:00:00,36902.052,60.1,8,2,3,38401.517,43339.17
2019-08-29 03:00:00,35948.533,61,8,3,3,37773.046,42162.322
2019-08-29 04:00:00,36260.834,57.9,8,4,3,38291.926,42005.073
2019-08-29 05:00:00,37695.749,57,8,5,3,39996.846,43460.443
2019-08-29 06:00:00,40714.196,57,8,6,3,43523.049,46627.867
2019-08-29 07:00:00,42671.605,57,8,7,3,46068.146,48654.055
2019-08-29 08:00:00,44464.108,57,8,8,3,47655.013,50769.421
2019-08-29 09:00:00,46476.275,61,8,9,3,49211.691,52928.328
2019-08-29 10:00:00,48592.011,66.9,8,10,3,50680.847,55205.945
2019-08-29 11:00:00,50427.807,72,8,11,3,51950.285,57253.51
2019-08-29 12:00:00,52008.926,75.9,8,12,3,53085.14,58693.48
2019-08-29 13:00:00,53741.568,77,8,13,3,54252.77,60247.486
2019-08-29 14:00:00,55635.273,77,8,14,3,55055.025,60959.67
2019-08-29 15:00:00,57261.688,79,8,15,3,55647.824,61071.363
2019-08-29 16:00:00,58774.254,81,8,16,3,56188.592,61317.928
2019-08-29 17:00:00,59508.802,81,8,17,3,56353.008,60967.752
2019-08-29 18:00:00,58672.873,80.1,8,18,3,56009.924,59194.619
2019-08-29 19:00:00,56565.979,79,8,19,3,54763.92,57039.852
2019-08-29 20:00:00,55547.402,77,8,20,3,54404.34,55862.768
2019-08-29 21:00:00,53749.116,73.9,8,21,3,52776.199,54099.279
2019-08-29 22:00:00,50077.129,72,8,22,3,49296.147,50497.265
2019-08-29 23:00:00,46002.406,72,8,23,3,45591.234,46612.484
2019-08-30 00:00:00,42684.332,71.1,8,0,4,42578.389,43443.317
2019-08-30 01:00:00,40371.966,71.1,8,1,4,40512.518,41581.379
2019-08-30 02:00:00,38793.062,70,8,2,4,39121.218,39991.372
2019-08-30 03:00:00,37833.529,69.1,8,3,4,38134.87,39101.238
2019-08-30 04:00:00,37738.156,68,8,4,4,38218.903,39139.332
2019-08-30 05:00:00,39128.408,68,8,5,4,39668.88,40611.414
2019-08-30 06:00:00,41969.757,66,8,6,4,42770.052,43326.339
2019-08-30 07:00:00,43831.475,66.9,8,7,4,44663.299,45293.444
2019-08-30 08:00:00,45747.647,66.9,8,8,4,46492.391,46727.109
2019-08-30 09:00:00,47844.089,69.1,8,9,4,48567.508,48192.899
2019-08-30 10:00:00,50131.047,73.9,8,10,4,50531.604,49499.232
2019-08-30 11:00:00,52020.652,75.9,8,11,4,52159.924,50575.385
2019-08-30 12:00:00,53870.97,80.1,8,12,4,53589.497,51647.547
2019-08-30 13:00:00,56050.169,82.9,8,13,4,54778.84,52609.336
2019-08-30 14:00:00,57486.198,84,8,14,4,55567.08,53099.329
2019-08-30 15:00:00,58289.699,84,8,15,4,56099.715,53153.635
2019-08-30 16:00:00,58588.545,84,8,16,4,56604.031,53033.677
2019-08-30 17:00:00,57954.41,87.1,8,17,4,56560.564,52533.497
2019-08-30 18:00:00,55963.513,82.9,8,18,4,55735.637,51268.253
2019-08-30 19:00:00,53133.389,80.1,8,19,4,53354.387,49311.276
2019-08-30 20:00:00,51879.943,78.1,8,20,4,52126.991,48094.307
2019-08-30 21:00:00,49738.165,73.9,8,21,4,50233.758,47013.34
2019-08-30 22:00:00,46568.945,73.9,8,22,4,46588.46,44403.104
2019-08-30 23:00:00,42988.234,72,8,23,4,42802.971,41206.349
2019-08-31 00:00:00,39694.397,69.1,8,0,5,40006.716,38543.446
2019-08-31 01:00:00,37509.191,66.9,8,1,5,37969.241,36673.546
2019-08-31 02:00:00,35955.205,66.9,8,2,5,36902.052,35423.099
2019-08-31 03:00:00,34924.792,66,8,3,5,35948.533,34585.666
2019-08-31 04:00:00,34585.661,66,8,4,5,36260.834,34290.097
2019-08-31 05:00:00,34701.606,66,8,5,5,37695.749,34645.024
2019-08-31 06:00:00,35291.511,66.9,8,6,5,40714.196,35458.217
2019-08-31 07:00:00,35914.658,66,8,7,5,42671.605,36236.66
2019-08-31 08:00:00,37685.989,66,8,8,5,44464.108,38205.835
2019-08-31 09:00:00,40005.88,68,8,9,5,46476.275,40320.87
2019-08-31 10:00:00,42003.349,70,8,10,5,48592.011,42291.05
2019-08-31 11:00:00,43756.169,71.1,8,11,5,50427.807,43465.198
2019-08-31 12:00:00,45330.226,72,8,12,5,52008.926,44505.103
2019-08-31 13:00:00,46723.315,73,8,13,5,53741.568,45226.457
2019-08-31 14:00:00,47751.128,73.9,8,14,5,55635.273,45927.923
2019-08-31 15:00:00,48502.918,73.9,8,15,5,57261.688,46584.352
2019-08-31 16:00:00,48564.441,77,8,16,5,58774.254,47280.592
2019-08-31 17:00:00,47965.365,75,8,17,5,59508.802,47622.829
2019-08-31 18:00:00,46963.137,73.9,8,18,5,58672.873,47056.061
2019-08-31 19:00:00,45545.944,73,8,19,5,56565.979,45602.804
2019-08-31 20:00:00,45399.858,71.1,8,20,5,55547.402,44594.101
2019-08-31 21:00:00,44081.947,69.1,8,21,5,53749.116,43633.114
2019-08-31 22:00:00,41889.292,69.1,8,22,5,50077.129,41500.589
2019-08-31 23:00:00,39327.692,68,8,23,5,46002.406,38895.724
2019-09-01 00:00:00,37136.828,66,9,0,6,42684.332,36544.414
2019-09-01 01:00:00,35546.456,66,9,1,6,40371.966,34781.441
2019-09-01 02:00:00,34323.042,64.9,9,2,6,38793.062,33747.698
2019-09-01 03:00:00,33483.028,64.9,9,3,6,37833.529,33000.272
2019-09-01 04:00:00,33093.208,64.9,9,4,6,37738.156,32495.269
2019-09-01 05:00:00,33065.194,64.9,9,5,6,39128.408,32695.95
2019-09-01 06:00:00,33446.234,64,9,6,6,41969.757,33009.615
2019-09-01 07:00:00,33994.48,63,9,7,6,43831.475,33581.566
2019-09-01 08:00:00,35798.275,62.1,9,8,6,45747.647,35387.499
2019-09-01 09:00:00,37928.507,64.9,9,9,6,47844.089,37496.184
2019-09-01 10:00:00,40053.585,71.1,9,10,6,50131.047,39326.592
2019-09-01 11:00:00,42139.318,73,9,11,6,52020.652,41075.395
2019-09-01 12:00:00,44089.173,77,9,12,6,53870.97,42786.99
2019-09-01 13:00:00,45450.794,75.9,9,13,6,56050.169,44356.784
2019-09-01 14:00:00,46391.027,71.1,9,14,6,57486.198,45668.183
2019-09-01 15:00:00,47148.332,75,9,15,6,58289.699,47053.184
2019-09-01 16:00:00,47826.928,77,9,16,6,58588.545,48153.614
2019-09-01 17:00:00,47849.859,78.1,9,17,6,57954.41,48786.629
2019-09-01 18:00:00,47043.751,69.1,9,18,6,55963.513,48506.742
2019-09-01 19:00:00,45904.411,66,9,19,6,53133.389,47468.855
2019-09-01 20:00:00,45864.715,66.9,9,20,6,51879.943,47380.425
2019-09-01 21:00:00,44684.062,66.9,9,21,6,49738.165,46287.502
2019-09-01 22:00:00,42516.589,66.9,9,22,6,46568.945,43577.177
2019-09-01 23:00:00,39930.619,66.9,9,23,6,42988.234,40991.515
2019-09-02 00:00:00,37553.63,66.9,9,0,0,39694.397,38671.935
2019-09-02 01:00:00,35785.754,66,9,1,0,37509.191,37122.019
2019-09-02 02:00:00,34463.219,64.9,9,2,0,35955.205,36380.937
2019-09-02 03:00:00,33728.12,64,9,3,0,34924.792,35908.309
2019-09-02 04:00:00,33506.471,64,9,4,0,34585.661,36191.816
2019-09-02 05:00:00,33873.373,63,9,5,0,34701.606,38008.55
2019-09-02 06:00:00,34643.509,64.9,9,6,0,35291.511,41526.217
2019-09-02 07:00:00,34973.178,64.9,9,7,0,35914.658,43935.14
2019-09-02 08:00:00,36895.77,66,9,8,0,37685.989,45752.797
2019-09-02 09:00:00,39651.173,66.9,9,9,0,40005.88,47015.109
2019-09-02 10:00:00,42478.672,68,9,10,0,42003.349,48332.76
2019-09-02 11:00:00,45323.664,70,9,11,0,43756.169,49277.612
2019-09-02 12:00:00,47567.237,73,9,12,0,45330.226,50339.912
2019-09-02 13:00:00,49423.995,77,9,13,0,46723.315,51245.5
2019-09-02 14:00:00,51050.965,75,9,14,0,47751.128,51579.758
2019-09-02 15:00:00,52467.489,77,9,15,0,48502.918,51673.962
2019-09-02 16:00:00,53718.289,78.1,9,16,0,48564.441,51750.335
2019-09-02 17:00:00,54595.163,77,9,17,0,47965.365,51767.999
2019-09-02 18:00:00,54246.192,79,9,18,0,46963.137,51371.529
2019-09-02 19:00:00,52636.952,75.9,9,19,0,45545.944,50912.725
2019-09-02 20:00:00,52014.179,75,9,20,0,45399.858,51169.595
2019-09-02 21:00:00,49904.736,71.1,9,21,0,44081.947,49937.438
2019-09-02 22:00:00,46350.791,70,9,22,0,41889.292,46975.743
2019-09-02 23:00:00,42851.064,68,9,23,0,39327.692,43753.594
2019-09-03 00:00:00,40001.963,66.9,9,0,1,37136.828,41214.854
2019-09-03 01:00:00,38017.945,64,9,1,1,35546.456,39314.367
2019-09-03 02:00:00,36674.087,64,9,2,1,34323.042,38401.517
2019-09-03 03:00:00,35905.324,63,9,3,1,33483.028,37773.046
2019-09-03 04:00:00,36177.037,62.1,9,4,1,33093.208,38291.926
2019-09-03 05:00:00,37900.657,61,9,5,1,33065.194,39996.846
2019-09-03 06:00:00,41596.262,61,9,6,1,33446.234,43523.049
2019-09-03 07:00:00,44258.211,62.1,9,7,1,33994.48,46068.146
2019-09-03 08:00:00,46525.913,63,9,8,1,35798.275,47655.013
2019-09-03 09:00:00,48628.363,66.9,9,9,1,37928.507,49211.691
2019-09-03 10:00:00,51144.937,72,9,10,1,40053.585,50680.847
2019-09-03 11:00:00,53059.146,75,9,11,1,42139.318,51950.285
2019-09-03 12:00:00,54903.933,78.1,9,12,1,44089.173,53085.14
2019-09-03 13:00:00,57205.235,79,9,13,1,45450.794,54252.77
2019-09-03 14:00:00,58660.075,80.1,9,14,1,46391.027,55055.025
2019-09-03 15:00:00,59792.783,81,9,15,1,47148.332,55647.824
2019-09-03 16:00:00,60666.522,82,9,16,1,47826.928,56188.592
2019-09-03 17:00:00,61408.296,82,9,17,1,47849.859,56353.008
2019-09-03 18:00:00,61312.53,82,9,18,1,47043.751,56009.924
2019-09-03 19:00:00,59644.791,81,9,19,1,45904.411,54763.92
2019-09-03 20:00:00,59035.93,80.1,9,20,1,45864.715,54404.34
2019-09-03 21:00:00,56647.259,78.1,9,21,1,44684.062,52776.199
2019-09-03 22:00:00,52379.185,75.9,9,22,1,42516.589,49296.147
2019-09-03 23:00:00,47925.204,75,9,23,1,39930.619,45591.234
