utc,month,hour,dayofweek,netload,tmpc,mw2day,mw7day,potential
2017-11-02 02:00:00,11,2,3,21065.0,9.052,23339.0,24875.0,0.0
2017-11-02 03:00:00,11,3,3,21638.0,8.858,23750.0,26397.0,0.0
2017-11-02 04:00:00,11,4,3,23827.0,8.641,25450.0,31599.0,1191.8620689655218
2017-11-02 05:00:00,11,5,3,29075.0,8.518,30086.0,37590.0,4804.0
2017-11-02 06:00:00,11,6,3,34070.0,8.927,35122.0,40337.0,8062.517241379312
2017-11-02 07:00:00,11,7,3,38562.0,10.842,39225.0,41332.0,10212.896551724138
2017-11-02 08:00:00,11,8,3,39877.0,12.863,39454.0,40429.0,9738.06896551724
2017-11-02 09:00:00,11,9,3,39480.0,14.738,38654.0,39733.0,8898.03448275862
2017-11-02 10:00:00,11,10,3,39121.0,16.066,38925.0,37477.0,8627.0
2017-11-02 11:00:00,11,11,3,37473.0,16.847,36940.0,36969.0,7555.206896551725
2017-11-02 12:00:00,11,12,3,37392.0,17.176,36942.0,37961.0,8751.172413793109
2017-11-02 13:00:00,11,13,3,38764.0,17.057,38152.0,38763.0,10510.655172413792
2017-11-02 14:00:00,11,14,3,39095.0,16.405,39216.0,38745.0,10628.827586206897
2017-11-02 15:00:00,11,15,3,40273.0,14.782,39870.0,38355.0,10628.206896551725
2017-11-02 16:00:00,11,16,3,43133.0,12.959,42409.0,41138.0,10233.310344827589
2017-11-02 17:00:00,11,17,3,42947.0,12.423,42371.0,42659.0,9039.65517241379
2017-11-02 18:00:00,11,18,3,42090.0,12.045,41049.0,40350.0,8037.241379310348
2017-11-02 19:00:00,11,19,3,39793.0,11.718,38628.0,37061.0,7277.03448275862
2017-11-02 20:00:00,11,20,3,36648.0,11.442,35188.0,33346.0,6332.310344827587
2017-11-02 21:00:00,11,21,3,33223.0,11.257,32053.0,30184.0,5248.413793103449
2017-11-02 22:00:00,11,22,3,29728.0,11.126,28772.0,27313.0,4111.620689655178
2017-11-02 23:00:00,11,23,3,26791.0,10.986,25880.0,25485.0,3381.068965517239
2017-11-03 00:00:00,11,0,4,25374.0,10.807,24191.0,24549.0,1774.1034482758623
2017-11-03 01:00:00,11,1,4,24398.0,10.655,23103.0,24326.0,1787.0689655172391
2017-11-03 02:00:00,11,2,4,24058.0,10.473,22545.0,24522.0,1950.517241379312
2017-11-03 03:00:00,11,3,4,24453.0,10.359,22244.0,26353.0,2430.3793103448297
2017-11-03 04:00:00,11,4,4,26171.0,10.252,22390.0,31461.0,3535.8620689655218
2017-11-03 05:00:00,11,5,4,30835.0,10.161,22518.0,37590.0,6564.0
2017-11-03 06:00:00,11,6,4,35715.0,10.542,23179.0,40751.0,9707.517241379312
2017-11-03 07:00:00,11,7,4,39717.0,12.399,25295.0,41589.0,11367.896551724138
2017-11-03 08:00:00,11,8,4,40722.0,14.388,26365.0,40927.0,10583.06896551724
2017-11-03 09:00:00,11,9,4,40119.0,16.014,26692.0,40384.0,9537.03448275862
2017-11-03 10:00:00,11,10,4,39748.0,17.172,26633.0,37812.0,9254.0
2017-11-03 11:00:00,11,11,4,37996.0,17.797,26614.0,37574.0,8078.206896551725
2017-11-03 12:00:00,11,12,4,37861.0,18.016,25789.0,38269.0,9220.172413793109
2017-11-03 13:00:00,11,13,4,38752.0,17.878,25271.0,38652.0,10498.655172413792
2017-11-03 14:00:00,11,14,4,39415.0,17.257,25261.0,38368.0,10948.827586206897
2017-11-03 15:00:00,11,15,4,40340.0,15.624,26289.0,38191.0,10695.206896551725
2017-11-03 16:00:00,11,16,4,43237.0,13.598,30111.0,40956.0,10337.310344827589
2017-11-03 17:00:00,11,17,4,42997.0,12.929,32071.0,42026.0,9089.65517241379
2017-11-03 18:00:00,11,18,4,41868.0,12.4,32381.0,39495.0,7815.241379310348
2017-11-03 19:00:00,11,19,4,39306.0,11.939,31532.0,36219.0,6790.03448275862
2017-11-03 20:00:00,11,20,4,36088.0,11.564,29553.0,32841.0,5772.310344827587
2017-11-03 21:00:00,11,21,4,32844.0,11.293,27376.0,29916.0,4869.413793103449
2017-11-03 22:00:00,11,22,4,29599.0,11.112,24914.0,27453.0,3982.6206896551776
2017-11-03 23:00:00,11,23,4,26941.0,10.98,23088.0,25631.0,3531.068965517239
2017-11-04 00:00:00,11,0,5,24995.0,10.862,21827.0,24594.0,1395.1034482758623
2017-11-04 01:00:00,11,1,5,23912.0,10.756,21179.0,24120.0,1301.0689655172391
2017-11-04 02:00:00,11,2,5,23345.0,10.652,21065.0,23691.0,1237.5172413793116
2017-11-04 03:00:00,11,3,5,23352.0,10.522,21638.0,24250.0,1329.3793103448295
2017-11-04 04:00:00,11,4,5,24005.0,10.377,23827.0,26799.0,1369.8620689655218
2017-11-04 05:00:00,11,5,5,26160.0,10.263,29075.0,30176.0,1889.0
2017-11-04 06:00:00,11,6,5,28874.0,10.681,34070.0,32152.0,2866.517241379312
2017-11-04 07:00:00,11,7,5,31759.0,12.219,38562.0,33442.0,3409.8965517241377
2017-11-04 08:00:00,11,8,5,33123.0,13.641,39877.0,32750.0,2984.068965517239
2017-11-04 09:00:00,11,9,5,32790.0,14.885,39480.0,31442.0,2208.03448275862
2017-11-04 10:00:00,11,10,5,32172.0,15.783,39121.0,29699.0,1678.0
2017-11-04 11:00:00,11,11,5,30743.0,16.358,37473.0,28460.0,825.2068965517246
2017-11-04 12:00:00,11,12,5,29195.0,16.612,37392.0,28033.0,554.1724137931087
2017-11-04 13:00:00,11,13,5,28907.0,16.534,38764.0,28143.0,653.6551724137935
2017-11-04 14:00:00,11,14,5,29532.0,16.061,39095.0,28510.0,1065.827586206895
2017-11-04 15:00:00,11,15,5,30632.0,14.756,40273.0,30104.0,987.2068965517246
2017-11-04 16:00:00,11,16,5,34628.0,13.289,43133.0,34266.0,1728.310344827587
2017-11-04 17:00:00,11,17,5,35804.0,12.794,42947.0,35907.0,1896.6551724137896
2017-11-04 18:00:00,11,18,5,35556.0,12.404,42090.0,33641.0,1503.2413793103478
2017-11-04 19:00:00,11,19,5,33767.0,12.021,39793.0,31041.0,1251.0344827586196
2017-11-04 20:00:00,11,20,5,30775.0,11.704,36648.0,28807.0,459.31034482758696
2017-11-04 21:00:00,11,21,5,28230.0,11.445,33223.0,26392.0,255.41379310344928
2017-11-04 22:00:00,11,22,5,25852.0,11.242,29728.0,23934.0,235.6206896551776
2017-11-04 23:00:00,11,23,5,23778.0,11.089,26791.0,22102.0,368.0689655172391
2017-11-05 00:00:00,11,0,6,22213.0,10.974,25374.0,21006.0,0.0
2017-11-05 01:00:00,11,1,6,20956.0,10.914,24398.0,20098.0,0.0
2017-11-05 02:00:00,11,2,6,20326.0,10.909,24058.0,20217.0,0.0
2017-11-05 03:00:00,11,3,6,20045.0,10.927,24453.0,20256.0,0.0
2017-11-05 04:00:00,11,4,6,20558.0,10.955,26171.0,20965.0,0.0
2017-11-05 05:00:00,11,5,6,21346.0,10.955,30835.0,21819.0,0.0
2017-11-05 06:00:00,11,6,6,22317.0,11.352,35715.0,22905.0,0.0
2017-11-05 07:00:00,11,7,6,24324.0,12.578,39717.0,24990.0,0.0
2017-11-05 08:00:00,11,8,6,26216.0,13.599,40722.0,25948.0,0.0
2017-11-05 09:00:00,11,9,6,27930.0,14.421,40119.0,25995.0,0.0
2017-11-05 10:00:00,11,10,6,27955.0,15.046,39748.0,26542.0,0.0
2017-11-05 11:00:00,11,11,6,27294.0,15.431,37996.0,26322.0,0.0
2017-11-05 12:00:00,11,12,6,26152.0,15.505,37861.0,25083.0,0.0
2017-11-05 13:00:00,11,13,6,25882.0,15.289,38752.0,24770.0,0.0
2017-11-05 14:00:00,11,14,6,26348.0,14.782,39415.0,25393.0,0.0
2017-11-05 15:00:00,11,15,6,27368.0,13.944,40340.0,26092.0,0.0
2017-11-05 16:00:00,11,16,6,30587.0,13.027,43237.0,29741.0,0.0
2017-11-05 17:00:00,11,17,6,31827.0,12.61,42997.0,31831.0,0.0
2017-11-05 18:00:00,11,18,6,32301.0,12.246,41868.0,32292.0,0.0
2017-11-05 19:00:00,11,19,6,31364.0,11.876,39306.0,31077.0,0.0
2017-11-05 20:00:00,11,20,6,29457.0,11.535,36088.0,29122.0,0.0
2017-11-05 21:00:00,11,21,6,26994.0,11.245,32844.0,26691.0,0.0
2017-11-05 22:00:00,11,22,6,24370.0,10.967,29599.0,24170.0,0.0
2017-11-05 23:00:00,11,23,6,22302.0,10.726,26941.0,22769.0,0.0
2017-11-06 00:00:00,11,0,0,21036.0,10.528,24995.0,21299.0,0.0
2017-11-06 01:00:00,11,1,0,20414.0,10.379,23912.0,20604.0,0.0
2017-11-06 02:00:00,11,2,0,20199.0,10.137,23345.0,20386.0,0.0
2017-11-06 03:00:00,11,3,0,20686.0,9.951,23352.0,21125.0,0.0
2017-11-06 04:00:00,11,4,0,22990.0,9.849,24005.0,23399.0,354.86206896552176
2017-11-06 05:00:00,11,5,0,28894.0,9.754,26160.0,29007.0,4623.0
2017-11-06 06:00:00,11,6,0,34329.0,9.828,28874.0,34369.0,8321.517241379312
2017-11-06 07:00:00,11,7,0,39159.0,10.655,31759.0,38656.0,10809.896551724138
2017-11-06 08:00:00,11,8,0,41157.0,11.449,33123.0,39709.0,11018.06896551724
2017-11-06 09:00:00,11,9,0,41019.0,12.114,32790.0,39155.0,10437.03448275862
2017-11-06 10:00:00,11,10,0,41229.0,12.635,32172.0,39413.0,10735.0
2017-11-06 11:00:00,11,11,0,39099.0,12.974,30743.0,37302.0,9181.206896551725
2017-11-06 12:00:00,11,12,0,38969.0,13.067,29195.0,37285.0,10328.172413793109
2017-11-06 13:00:00,11,13,0,40525.0,12.923,28907.0,38685.0,12271.655172413792
2017-11-06 14:00:00,11,14,0,41308.0,12.447,29532.0,39224.0,12841.827586206897
2017-11-06 15:00:00,11,15,0,42224.0,11.466,30632.0,39761.0,12579.206896551725
2017-11-06 16:00:00,11,16,0,44352.0,10.279,34628.0,42336.0,11452.310344827589
2017-11-06 17:00:00,11,17,0,43633.0,9.657,35804.0,42697.0,9725.65517241379
2017-11-06 18:00:00,11,18,0,42594.0,9.281,35556.0,41505.0,8541.241379310348
2017-11-06 19:00:00,11,19,0,40023.0,9.055,33767.0,39414.0,7507.03448275862
2017-11-06 20:00:00,11,20,0,37076.0,8.89,30775.0,35980.0,6760.310344827587
2017-11-06 21:00:00,11,21,0,33220.0,8.73,28230.0,32439.0,5245.413793103449
2017-11-06 22:00:00,11,22,0,29751.0,8.598,25852.0,29335.0,4134.620689655178
2017-11-06 23:00:00,11,23,0,27289.0,8.438,23778.0,26034.0,3879.068965517239
2017-11-07 00:00:00,11,0,1,25652.0,8.305,22213.0,24424.0,2052.1034482758623
2017-11-07 01:00:00,11,1,1,24607.0,8.179,20956.0,23641.0,1996.0689655172391
2017-11-07 02:00:00,11,2,1,24426.0,8.023,20326.0,23339.0,2318.517241379312
2017-11-07 03:00:00,11,3,1,24715.0,8.006,20045.0,23750.0,2692.3793103448297
2017-11-07 04:00:00,11,4,1,26429.0,8.001,20558.0,25450.0,3793.8620689655218
2017-11-07 05:00:00,11,5,1,31338.0,7.983,21346.0,30086.0,7067.0
2017-11-07 06:00:00,11,6,1,37027.0,8.323,22317.0,35122.0,11019.517241379312
2017-11-07 07:00:00,11,7,1,41855.0,9.226,24324.0,39225.0,13505.896551724138
2017-11-07 08:00:00,11,8,1,43384.0,10.106,26216.0,39454.0,13245.06896551724
2017-11-07 09:00:00,11,9,1,42858.0,10.858,27930.0,38654.0,12276.03448275862
2017-11-07 10:00:00,11,10,1,42870.0,11.412,27955.0,38925.0,12376.0
2017-11-07 11:00:00,11,11,1,40189.0,11.803,27294.0,36940.0,10271.206896551725
2017-11-07 12:00:00,11,12,1,40421.0,11.94,26152.0,36942.0,11780.172413793109
2017-11-07 13:00:00,11,13,1,42415.0,11.816,25882.0,38152.0,14161.655172413792
2017-11-07 14:00:00,11,14,1,43150.0,11.486,26348.0,39216.0,14683.827586206897
2017-11-07 15:00:00,11,15,1,43687.0,10.701,27368.0,39870.0,14042.206896551725
2017-11-07 16:00:00,11,16,1,45366.0,9.721,30587.0,42409.0,12466.310344827589
2017-11-07 17:00:00,11,17,1,44846.0,9.365,31827.0,42371.0,10938.65517241379
2017-11-07 18:00:00,11,18,1,43425.0,9.158,32301.0,41049.0,9372.241379310348
2017-11-07 19:00:00,11,19,1,40701.0,9.025,31364.0,38628.0,8185.03448275862
2017-11-07 20:00:00,11,20,1,37699.0,8.916,29457.0,35188.0,7383.310344827587
2017-11-07 21:00:00,11,21,1,33731.0,8.833,26994.0,32053.0,5756.413793103449
2017-11-07 22:00:00,11,22,1,30427.0,8.791,24370.0,28772.0,4810.620689655178
2017-11-07 23:00:00,11,23,1,27408.0,8.72,22302.0,25880.0,3998.068965517239
2017-11-08 00:00:00,11,0,2,25663.0,8.602,21036.0,24191.0,2063.1034482758623
2017-11-08 01:00:00,11,1,2,24746.0,8.462,20414.0,23103.0,2135.068965517239
2017-11-08 02:00:00,11,2,2,24466.0,8.334,20199.0,22545.0,2358.517241379312
2017-11-08 03:00:00,11,3,2,24861.0,8.231,20686.0,22244.0,2838.3793103448297
2017-11-08 04:00:00,11,4,2,26715.0,8.095,22990.0,22390.0,4079.8620689655218
2017-11-08 05:00:00,11,5,2,31796.0,7.955,28894.0,22518.0,7525.0
2017-11-08 06:00:00,11,6,2,37273.0,8.072,34329.0,23179.0,11265.517241379312
2017-11-08 07:00:00,11,7,2,41738.0,9.257,39159.0,25295.0,13388.896551724138
2017-11-08 08:00:00,11,8,2,43416.0,10.538,41157.0,26365.0,13277.06896551724
2017-11-08 09:00:00,11,9,2,42434.0,11.749,41019.0,26692.0,11852.03448275862
2017-11-08 10:00:00,11,10,2,42068.0,12.755,41229.0,26633.0,11574.0
2017-11-08 11:00:00,11,11,2,39432.0,13.326,39099.0,26614.0,9514.206896551725
2017-11-08 12:00:00,11,12,2,39659.0,13.506,38969.0,25789.0,11018.172413793109
2017-11-08 13:00:00,11,13,2,41078.0,13.356,40525.0,25271.0,12824.655172413792
2017-11-08 14:00:00,11,14,2,41761.0,12.865,41308.0,25261.0,13294.827586206897
2017-11-08 15:00:00,11,15,2,43104.0,11.696,42224.0,26289.0,13459.206896551725
2017-11-08 16:00:00,11,16,2,45729.0,10.474,44352.0,30111.0,12829.310344827589
2017-11-08 17:00:00,11,17,2,44991.0,10.078,43633.0,32071.0,11083.65517241379
2017-11-08 18:00:00,11,18,2,43784.0,9.753,42594.0,32381.0,9731.241379310348
2017-11-08 19:00:00,11,19,2,41292.0,9.45,40023.0,31532.0,8776.03448275862
2017-11-08 20:00:00,11,20,2,37840.0,9.182,37076.0,29553.0,7524.310344827587
2017-11-08 21:00:00,11,21,2,33930.0,8.929,33220.0,27376.0,5955.413793103449
2017-11-08 22:00:00,11,22,2,31038.0,8.733,29751.0,24914.0,5421.620689655178
2017-11-08 23:00:00,11,23,2,27858.0,8.604,27289.0,23088.0,4448.068965517239
2017-11-09 00:00:00,11,0,3,26253.0,8.54,25652.0,21827.0,2653.1034482758623
2017-11-09 01:00:00,11,1,3,25228.0,8.49,24607.0,21179.0,2617.068965517239
2017-11-09 02:00:00,11,2,3,24846.0,8.451,24426.0,21065.0,2738.517241379312
2017-11-09 03:00:00,11,3,3,25165.0,8.422,24715.0,21638.0,3142.3793103448297
2017-11-09 04:00:00,11,4,3,26828.0,8.419,26429.0,23827.0,4192.862068965522
2017-11-09 05:00:00,11,5,3,32090.0,8.417,31338.0,29075.0,7819.0
2017-11-09 06:00:00,11,6,3,37420.0,8.706,37027.0,34070.0,11412.517241379312
2017-11-09 07:00:00,11,7,3,41636.0,9.939,41855.0,38562.0,13286.896551724138
2017-11-09 08:00:00,11,8,3,42811.0,11.084,43384.0,39877.0,12672.06896551724
2017-11-09 09:00:00,11,9,3,43002.0,12.048,42858.0,39480.0,12420.03448275862
2017-11-09 10:00:00,11,10,3,42358.0,12.729,42870.0,39121.0,11864.0
2017-11-09 11:00:00,11,11,3,40002.0,13.105,40189.0,37473.0,10084.206896551725
2017-11-09 12:00:00,11,12,3,39781.0,13.191,40421.0,37392.0,11140.172413793109
2017-11-09 13:00:00,11,13,3,41068.0,13.042,42415.0,38764.0,12814.655172413792
2017-11-09 14:00:00,11,14,3,42202.0,12.629,43150.0,39095.0,13735.827586206897
2017-11-09 15:00:00,11,15,3,43516.0,11.596,43687.0,40273.0,13871.206896551725
2017-11-09 16:00:00,11,16,3,45897.0,10.515,45366.0,43133.0,12997.310344827589
2017-11-09 17:00:00,11,17,3,45270.0,10.138,44846.0,42947.0,11362.65517241379
2017-11-09 18:00:00,11,18,3,44025.0,9.857,43425.0,42090.0,9972.241379310348
2017-11-09 19:00:00,11,19,3,40751.0,9.679,40701.0,39793.0,8235.03448275862
2017-11-09 20:00:00,11,20,3,37442.0,9.566,37699.0,36648.0,7126.310344827587
2017-11-09 21:00:00,11,21,3,33704.0,9.504,33731.0,33223.0,5729.413793103449
2017-11-09 22:00:00,11,22,3,30722.0,9.435,30427.0,29728.0,5105.620689655178
2017-11-09 23:00:00,11,23,3,28043.0,9.391,27408.0,26791.0,4633.068965517239
2017-11-10 00:00:00,11,0,4,26325.0,9.377,25663.0,25374.0,2725.1034482758623
2017-11-10 01:00:00,11,1,4,25255.0,9.302,24746.0,24398.0,2644.068965517239
2017-11-10 02:00:00,11,2,4,24784.0,9.149,24466.0,24058.0,2676.517241379312
2017-11-10 03:00:00,11,3,4,25081.0,9.104,24861.0,24453.0,3058.3793103448297
2017-11-10 04:00:00,11,4,4,26876.0,8.987,26715.0,26171.0,4240.862068965522
2017-11-10 05:00:00,11,5,4,31929.0,8.767,31796.0,30835.0,7658.0
2017-11-10 06:00:00,11,6,4,37332.0,8.756,37273.0,35715.0,11324.517241379312
2017-11-10 07:00:00,11,7,4,41615.0,9.929,41738.0,39717.0,13265.896551724138
2017-11-10 08:00:00,11,8,4,42303.0,11.288,43416.0,40722.0,12164.06896551724
2017-11-10 09:00:00,11,9,4,41408.0,12.478,42434.0,40119.0,10826.03448275862
2017-11-10 10:00:00,11,10,4,41090.0,13.331,42068.0,39748.0,10596.0
2017-11-10 11:00:00,11,11,4,39129.0,13.849,39432.0,37996.0,9211.206896551725
2017-11-10 12:00:00,11,12,4,38758.0,14.104,39659.0,37861.0,10117.172413793109
2017-11-10 13:00:00,11,13,4,40295.0,14.022,41078.0,38752.0,12041.655172413792
2017-11-10 14:00:00,11,14,4,41376.0,13.508,41761.0,39415.0,12909.827586206897
2017-11-10 15:00:00,11,15,4,42479.0,12.246,43104.0,40340.0,12834.206896551725
2017-11-10 16:00:00,11,16,4,44828.0,11.13,45729.0,43237.0,11928.310344827589
2017-11-10 17:00:00,11,17,4,44368.0,10.674,44991.0,42997.0,10460.65517241379
2017-11-10 18:00:00,11,18,4,43323.0,10.188,43784.0,41868.0,9270.241379310348
2017-11-10 19:00:00,11,19,4,40651.0,9.699,41292.0,39306.0,8135.03448275862
2017-11-10 20:00:00,11,20,4,37379.0,9.272,37840.0,36088.0,7063.310344827587
2017-11-10 21:00:00,11,21,4,33572.0,8.888,33930.0,32844.0,5597.413793103449
2017-11-10 22:00:00,11,22,4,30185.0,8.582,31038.0,29599.0,4568.620689655178
2017-11-10 23:00:00,11,23,4,27262.0,8.385,27858.0,26941.0,3852.068965517239
2017-11-11 00:00:00,11,0,5,25723.0,8.256,26253.0,24995.0,2123.1034482758623
2017-11-11 01:00:00,11,1,5,24785.0,8.158,25228.0,23912.0,2174.068965517239
2017-11-11 02:00:00,11,2,5,24093.0,8.022,24846.0,23345.0,1985.517241379312
2017-11-11 03:00:00,11,3,5,24059.0,7.749,25165.0,23352.0,2036.3793103448295
2017-11-11 04:00:00,11,4,5,24832.0,7.506,26828.0,24005.0,2196.8620689655218
2017-11-11 05:00:00,11,5,5,27270.0,7.373,32090.0,26160.0,2999.0
2017-11-11 06:00:00,11,6,5,29976.0,7.481,37420.0,28874.0,3968.517241379312
2017-11-11 07:00:00,11,7,5,33147.0,8.997,41636.0,31759.0,4797.896551724138
2017-11-11 08:00:00,11,8,5,34659.0,10.948,42811.0,33123.0,4520.068965517239
2017-11-11 09:00:00,11,9,5,33855.0,12.431,43002.0,32790.0,3273.03448275862
2017-11-11 10:00:00,11,10,5,32614.0,13.48,42358.0,32172.0,2120.0
2017-11-11 11:00:00,11,11,5,30933.0,14.269,40002.0,30743.0,1015.2068965517246
2017-11-11 12:00:00,11,12,5,29670.0,14.792,39781.0,29195.0,1029.1724137931087
2017-11-11 13:00:00,11,13,5,29764.0,14.854,41068.0,28907.0,1510.6551724137937
2017-11-11 14:00:00,11,14,5,30202.0,14.293,42202.0,29532.0,1735.827586206895
2017-11-11 15:00:00,11,15,5,31554.0,12.567,43516.0,30632.0,1909.2068965517249
2017-11-11 16:00:00,11,16,5,35808.0,10.927,45897.0,34628.0,2908.310344827587
2017-11-11 17:00:00,11,17,5,36568.0,10.264,45270.0,35804.0,2660.65517241379
2017-11-11 18:00:00,11,18,5,36387.0,9.631,44025.0,35556.0,2334.241379310348
2017-11-11 19:00:00,11,19,5,34206.0,9.086,40751.0,33767.0,1690.0344827586196
2017-11-11 20:00:00,11,20,5,31500.0,8.669,37442.0,30775.0,1184.310344827587
2017-11-11 21:00:00,11,21,5,29131.0,8.482,33704.0,28230.0,1156.4137931034493
2017-11-11 22:00:00,11,22,5,26847.0,8.358,30722.0,25852.0,1230.6206896551776
2017-11-11 23:00:00,11,23,5,24690.0,8.276,28043.0,23778.0,1280.0689655172391
2017-11-12 00:00:00,11,0,6,22807.0,8.234,26325.0,22213.0,0.0
2017-11-12 01:00:00,11,1,6,21647.0,8.196,25255.0,20956.0,0.0
2017-11-12 02:00:00,11,2,6,20965.0,8.108,24784.0,20326.0,0.0
2017-11-12 03:00:00,11,3,6,20842.0,8.029,25081.0,20045.0,0.0
2017-11-12 04:00:00,11,4,6,21330.0,7.985,26876.0,20558.0,0.0
2017-11-12 05:00:00,11,5,6,22279.0,7.949,31929.0,21346.0,0.0
2017-11-12 06:00:00,11,6,6,23222.0,8.146,37332.0,22317.0,0.0
2017-11-12 07:00:00,11,7,6,25117.0,9.585,41615.0,24324.0,0.0
2017-11-12 08:00:00,11,8,6,26943.0,11.309,42303.0,26216.0,0.0
2017-11-12 09:00:00,11,9,6,27522.0,12.769,41408.0,27930.0,0.0
2017-11-12 10:00:00,11,10,6,27203.0,13.869,41090.0,27955.0,0.0
2017-11-12 11:00:00,11,11,6,27499.0,14.58,39129.0,27294.0,0.0
2017-11-12 12:00:00,11,12,6,26600.0,14.861,38758.0,26152.0,0.0
2017-11-12 13:00:00,11,13,6,26379.0,14.702,40295.0,25882.0,0.0
2017-11-12 14:00:00,11,14,6,27182.0,14.061,41376.0,26348.0,0.0
2017-11-12 15:00:00,11,15,6,28450.0,12.599,42479.0,27368.0,0.0
2017-11-12 16:00:00,11,16,6,31923.0,11.182,44828.0,30587.0,0.0
2017-11-12 17:00:00,11,17,6,32952.0,10.92,44368.0,31827.0,0.0
2017-11-12 18:00:00,11,18,6,33191.0,10.797,43323.0,32301.0,0.0
2017-11-12 19:00:00,11,19,6,32042.0,10.631,40651.0,31364.0,0.0
2017-11-12 20:00:00,11,20,6,30291.0,10.407,37379.0,29457.0,0.0
2017-11-12 21:00:00,11,21,6,28008.0,10.027,33572.0,26994.0,33.41379310344928
2017-11-12 22:00:00,11,22,6,25458.0,9.707,30185.0,24370.0,0.0
2017-11-12 23:00:00,11,23,6,23199.0,9.375,27262.0,22302.0,0.0
2017-11-13 00:00:00,11,0,0,21766.0,9.031,25723.0,21036.0,0.0
2017-11-13 01:00:00,11,1,0,21323.0,8.659,24785.0,20414.0,0.0
2017-11-13 02:00:00,11,2,0,21083.0,8.329,24093.0,20199.0,0.0
2017-11-13 03:00:00,11,3,0,21905.0,8.054,24059.0,20686.0,0.0
2017-11-13 04:00:00,11,4,0,24021.0,7.751,24832.0,22990.0,1385.8620689655218
2017-11-13 05:00:00,11,5,0,30144.0,7.462,27270.0,28894.0,5873.0
2017-11-13 06:00:00,11,6,0,36137.0,7.441,29976.0,34329.0,10129.517241379312
2017-11-13 07:00:00,11,7,0,40715.0,8.238,33147.0,39159.0,12365.896551724138
2017-11-13 08:00:00,11,8,0,42628.0,9.194,34659.0,41157.0,12489.06896551724
2017-11-13 09:00:00,11,9,0,43268.0,9.908,33855.0,41019.0,12686.03448275862
2017-11-13 10:00:00,11,10,0,43478.0,10.313,32614.0,41229.0,12984.0
2017-11-13 11:00:00,11,11,0,41861.0,10.543,30933.0,39099.0,11943.206896551725
2017-11-13 12:00:00,11,12,0,41947.0,10.527,29670.0,38969.0,13306.172413793109
2017-11-13 13:00:00,11,13,0,42995.0,10.234,29764.0,40525.0,14741.655172413792
2017-11-13 14:00:00,11,14,0,43622.0,9.62,30202.0,41308.0,15155.827586206897
2017-11-13 15:00:00,11,15,0,44783.0,8.601,31554.0,42224.0,15138.206896551725
2017-11-13 16:00:00,11,16,0,46263.0,7.689,35808.0,44352.0,13363.310344827589
2017-11-13 17:00:00,11,17,0,44941.0,7.414,36568.0,43633.0,11033.65517241379
2017-11-13 18:00:00,11,18,0,43756.0,7.141,36387.0,42594.0,9703.241379310348
2017-11-13 19:00:00,11,19,0,41254.0,6.879,34206.0,40023.0,8738.03448275862
2017-11-13 20:00:00,11,20,0,38069.0,6.629,31500.0,37076.0,7753.310344827587
2017-11-13 21:00:00,11,21,0,34254.0,6.411,29131.0,33220.0,6279.413793103449
2017-11-13 22:00:00,11,22,0,31063.0,6.22,26847.0,29751.0,5446.620689655178
2017-11-13 23:00:00,11,23,0,27901.0,6.036,24690.0,27289.0,4491.068965517239
2017-11-14 00:00:00,11,0,1,26132.0,5.835,22807.0,25652.0,2532.1034482758623
2017-11-14 01:00:00,11,1,1,25200.0,5.538,21647.0,24607.0,2589.068965517239
2017-11-14 02:00:00,11,2,1,24935.0,5.314,20965.0,24426.0,2827.517241379312
2017-11-14 03:00:00,11,3,1,25304.0,5.174,20842.0,24715.0,3281.3793103448297
2017-11-14 04:00:00,11,4,1,27018.0,5.113,21330.0,26429.0,4382.862068965522
2017-11-14 05:00:00,11,5,1,32411.0,5.089,22279.0,31338.0,8140.0
2017-11-14 06:00:00,11,6,1,38525.0,5.114,23222.0,37027.0,12517.517241379312
2017-11-14 07:00:00,11,7,1,42964.0,6.339,25117.0,41855.0,14614.896551724138
2017-11-14 08:00:00,11,8,1,44505.0,8.067,26943.0,43384.0,14366.06896551724
2017-11-14 09:00:00,11,9,1,44103.0,9.258,27522.0,42858.0,13521.03448275862
2017-11-14 10:00:00,11,10,1,44003.0,10.24,27203.0,42870.0,13509.0
2017-11-14 11:00:00,11,11,1,41292.0,10.84,27499.0,40189.0,11374.206896551725
2017-11-14 12:00:00,11,12,1,41657.0,11.125,26600.0,40421.0,13016.172413793109
2017-11-14 13:00:00,11,13,1,42800.0,11.108,26379.0,42415.0,14546.655172413792
2017-11-14 14:00:00,11,14,1,43345.0,10.649,27182.0,43150.0,14878.827586206897
2017-11-14 15:00:00,11,15,1,44511.0,9.204,28450.0,43687.0,14866.206896551725
2017-11-14 16:00:00,11,16,1,46893.0,7.934,31923.0,45366.0,13993.310344827589
2017-11-14 17:00:00,11,17,1,46308.0,7.534,32952.0,44846.0,12400.65517241379
2017-11-14 18:00:00,11,18,1,44909.0,7.29,33191.0,43425.0,10856.241379310348
2017-11-14 19:00:00,11,19,1,42220.0,7.07,32042.0,40701.0,9704.03448275862
2017-11-14 20:00:00,11,20,1,38787.0,6.773,30291.0,37699.0,8471.310344827587
2017-11-14 21:00:00,11,21,1,34842.0,6.543,28008.0,33731.0,6867.413793103449
2017-11-14 22:00:00,11,22,1,31381.0,6.367,25458.0,30427.0,5764.620689655178
